tx_real,tx_imag,rx_real,rx_imag
-0.9486832980505138,-0.31622776601683794,-0.9658181719858726,-0.2833739658718339
0.31622776601683794,0.9486832980505138,0.32766419567089466,0.9626241949628086
0.31622776601683794,-0.9486832980505138,0.2830783049199677,-0.9443884474359024
-0.31622776601683794,0.9486832980505138,-0.26460287267921556,0.9535973558227734
-0.31622776601683794,-0.9486832980505138,-0.41403708937386846,-0.9779872053968404
-0.9486832980505138,0.9486832980505138,-0.8771791408544427,0.893219350086353
-0.31622776601683794,-0.31622776601683794,-0.31739337922948263,-0.2678977040531561
-0.31622776601683794,0.9486832980505138,-0.27053023729961406,0.930920094793213
-0.31622776601683794,0.9486832980505138,-0.32065870439708677,0.9911020768791067
0.31622776601683794,-0.31622776601683794,0.389204153582801,-0.3342823073832081
0.9486832980505138,0.31622776601683794,0.8953962620717257,0.3514314685234366
-0.31622776601683794,0.31622776601683794,-0.3613641799506056,0.260597326100787
-0.31622776601683794,-0.9486832980505138,-0.2544004706555272,-0.8758559533499369
-0.9486832980505138,0.31622776601683794,-1.0118843579436314,0.2923686322204813
0.9486832980505138,0.31622776601683794,1.0377074600627079,0.3237343582193151
-0.31622776601683794,-0.9486832980505138,-0.34678376398933763,-0.8792598095701976
0.31622776601683794,-0.31622776601683794,0.3097851821229803,-0.3266962682611863
0.9486832980505138,-0.9486832980505138,0.9808016973191545,-0.8981666211617074
-0.9486832980505138,-0.9486832980505138,-0.9338479800516346,-0.859900889366314
0.9486832980505138,0.31622776601683794,0.9749603407808156,0.3189990434433341
-0.9486832980505138,0.31622776601683794,-1.0223941753609542,0.3151912581617315
0.9486832980505138,-0.31622776601683794,1.0195809440215098,-0.23335839474172787
0.9486832980505138,0.9486832980505138,0.9764962072482162,0.9250343292672005
0.31622776601683794,-0.31622776601683794,0.21750771285283368,-0.3358326434904053
-0.31622776601683794,-0.9486832980505138,-0.25128002792220117,-0.9204044808063907
0.9486832980505138,0.31622776601683794,0.9312444194854672,0.32036155452072385
0.31622776601683794,-0.31622776601683794,0.37810516091282725,-0.35517702989263844
-0.9486832980505138,-0.9486832980505138,-0.9201351040138208,-0.8614530329211318
-0.31622776601683794,0.9486832980505138,-0.3405089554698267,0.908804548219185
0.9486832980505138,0.9486832980505138,1.0256082564907352,0.9435467142553791
-0.9486832980505138,-0.31622776601683794,-0.9559529522531972,-0.2454560531815152
-0.31622776601683794,-0.9486832980505138,-0.29189403546062515,-0.9442231181268731
-0.9486832980505138,0.31622776601683794,-0.99890863598958,0.28142049677232917
-0.9486832980505138,-0.31622776601683794,-0.8992507412750406,-0.25978567160900956
0.9486832980505138,0.9486832980505138,0.9212091288971548,0.8621947166073425
-0.9486832980505138,0.9486832980505138,-1.0192072864622261,0.9207531650779728
0.9486832980505138,-0.9486832980505138,0.9946705369138465,-0.9464483860435469
-0.9486832980505138,-0.31622776601683794,-0.9368542474884686,-0.3097437896295173
0.9486832980505138,0.9486832980505138,0.9327877601019944,0.908322477484278
-0.31622776601683794,-0.9486832980505138,-0.2372180697915728,-0.9219389522207788
0.9486832980505138,0.9486832980505138,0.9249019092419279,0.9237884417382272
0.31622776601683794,-0.31622776601683794,0.3950647629447368,-0.3573323522170732
-0.9486832980505138,0.31622776601683794,-1.006417965589693,0.37074476171153964
-0.31622776601683794,0.9486832980505138,-0.26540147292383215,0.9543538597321993
0.9486832980505138,-0.31622776601683794,0.8839683876685048,-0.3103226895756771
-0.9486832980505138,0.31622776601683794,-0.9189398506581252,0.3431254542834525
-0.31622776601683794,-0.31622776601683794,-0.3295111210835664,-0.32937418361292137
0.31622776601683794,-0.31622776601683794,0.33608465377035235,-0.3280180295586677
0.31622776601683794,-0.9486832980505138,0.3249300569233067,-0.8922229760729223
0.31622776601683794,-0.9486832980505138,0.35100847860188583,-0.9919507045037793
-0.31622776601683794,-0.9486832980505138,-0.3513468090588313,-0.9151370811419057
0.31622776601683794,0.9486832980505138,0.3676582350305648,0.9405331584679538
0.31622776601683794,-0.9486832980505138,0.26202069988656,-0.9099762125460944
-0.31622776601683794,-0.31622776601683794,-0.28143020968363713,-0.34703298513504743
0.31622776601683794,-0.9486832980505138,0.27266981623163006,-0.9159317725525143
-0.31622776601683794,0.9486832980505138,-0.27837054322821503,0.9347892853850632
-0.9486832980505138,0.31622776601683794,-0.9682289466443691,0.3398152866948432
-0.31622776601683794,-0.31622776601683794,-0.3207352030645341,-0.3446159699449924
0.9486832980505138,-0.31622776601683794,0.9369772024233101,-0.19992675730789708
0.31622776601683794,0.31622776601683794,0.32563233784487156,0.2424266658348624
-0.31622776601683794,0.31622776601683794,-0.2769065164069684,0.42413041768683407
-0.9486832980505138,-0.31622776601683794,-0.9301751469037193,-0.31778015806953774
0.9486832980505138,0.31622776601683794,0.9714360430896009,0.381794984280894
-0.31622776601683794,-0.9486832980505138,-0.3051496627917858,-0.9125494060912127
0.31622776601683794,0.31622776601683794,0.34554046265710403,0.3501870866318838
-0.9486832980505138,-0.9486832980505138,-0.939159314224559,-0.9598545481420261
0.9486832980505138,-0.9486832980505138,0.9504629227205905,-0.8984507561598988
0.31622776601683794,-0.31622776601683794,0.2704307289622505,-0.2960304470806046
-0.9486832980505138,0.9486832980505138,-0.9594020023725097,0.9557709304827476
-0.9486832980505138,-0.9486832980505138,-0.939707193014755,-0.9089362461001618
-0.9486832980505138,-0.9486832980505138,-0.9209556762750776,-0.9932268843142034
0.31622776601683794,0.31622776601683794,0.3306132699464868,0.3458669714538679
0.9486832980505138,0.31622776601683794,0.8949826822227234,0.33396167913310026
0.9486832980505138,0.31622776601683794,0.9797327387917084,0.3602877429932566
0.9486832980505138,-0.9486832980505138,0.9250216477930244,-1.0007506036612817
0.31622776601683794,-0.9486832980505138,0.3255374814360311,-0.927661782148
-0.9486832980505138,0.9486832980505138,-0.9669210384732628,0.9480227155201625
0.31622776601683794,0.31622776601683794,0.3701266379737031,0.26450796633815815
0.31622776601683794,-0.9486832980505138,0.2703467111126529,-0.9335176665963855
-0.9486832980505138,-0.31622776601683794,-0.9570115801826538,-0.35601847695078875
0.9486832980505138,0.9486832980505138,0.8722683957632363,0.9852557455817812
-0.31622776601683794,0.9486832980505138,-0.3351113289902568,0.9205818672666117
-0.9486832980505138,-0.9486832980505138,-0.9025953119246525,-1.0237832094095347
-0.9486832980505138,0.31622776601683794,-0.9730489676598578,0.2670926081091864
-0.9486832980505138,0.9486832980505138,-0.9433926257380996,0.9353186214728949
-0.9486832980505138,0.9486832980505138,-0.9434240784945498,0.8831226623579855
-0.31622776601683794,-0.9486832980505138,-0.3183221246618909,-0.9393576872458002
-0.9486832980505138,0.31622776601683794,-1.0102516516991737,0.20350143894494785
0.31622776601683794,0.31622776601683794,0.3714413398332683,0.33608433917597563
-0.9486832980505138,0.9486832980505138,-0.9871439121660381,0.8687108515097546
-0.9486832980505138,0.31622776601683794,-0.8842481442974031,0.2920361085423588
-0.9486832980505138,-0.31622776601683794,-0.9237088802303424,-0.3657835419522109
-0.31622776601683794,-0.9486832980505138,-0.2949699581703589,-0.9343103303739928
0.9486832980505138,0.31622776601683794,0.9766176181157914,0.33274760015816995
-0.9486832980505138,0.31622776601683794,-0.9534198293424372,0.30657847635389585
0.9486832980505138,0.31622776601683794,0.9692141746381896,0.3511582636101188
0.31622776601683794,-0.9486832980505138,0.28261288183364097,-0.9666119308854353
0.31622776601683794,-0.9486832980505138,0.33836234433702694,-0.9771481208795514
-0.9486832980505138,0.9486832980505138,-0.9693828548437655,0.9962073571886366
-0.9486832980505138,0.31622776601683794,-0.9638673554978425,0.22317656166275554
0.9486832980505138,-0.31622776601683794,0.932900733076808,-0.27196088304871513
0.31622776601683794,-0.31622776601683794,0.2637256893036898,-0.26760960663405897
0.31622776601683794,0.9486832980505138,0.27114868698627936,1.0267713489156947
-0.9486832980505138,0.31622776601683794,-0.9783716173711029,0.23282092035023164
-0.31622776601683794,-0.9486832980505138,-0.26205645668927297,-0.9993881703915068
0.31622776601683794,-0.31622776601683794,0.38559795344970293,-0.2897620025933631
0.9486832980505138,-0.31622776601683794,0.9467203682950939,-0.27081772219222155
-0.31622776601683794,-0.9486832980505138,-0.27883734918226066,-0.9025882024041918
-0.31622776601683794,-0.31622776601683794,-0.31984987754757793,-0.3359886959988915
-0.9486832980505138,0.9486832980505138,-0.970346438878955,0.9211385798452553
-0.31622776601683794,0.31622776601683794,-0.3429083035090855,0.33986540974983154
-0.9486832980505138,0.31622776601683794,-0.9603918928009328,0.27550567167101475
-0.31622776601683794,-0.9486832980505138,-0.2906372455027063,-0.9809510238700206
0.9486832980505138,-0.9486832980505138,1.0066834833702818,-0.886345852733334
0.31622776601683794,0.31622776601683794,0.31952655806490443,0.313586840465706
0.31622776601683794,0.9486832980505138,0.32686799876030825,0.907616438878688
0.9486832980505138,0.31622776601683794,0.8930652832051168,0.4315449558030364
0.31622776601683794,0.31622776601683794,0.3230082253074126,0.2194479810899961
-0.31622776601683794,-0.9486832980505138,-0.23071990306540127,-0.9004965301641725
-0.9486832980505138,-0.9486832980505138,-0.9413226181770263,-1.0029865104089009
0.31622776601683794,0.31622776601683794,0.35425815741617833,0.3564938850053816
-0.31622776601683794,0.31622776601683794,-0.3479694877260725,0.2746018977338804
0.31622776601683794,-0.9486832980505138,0.3562766447065344,-0.967396592671801
0.31622776601683794,0.9486832980505138,0.22873333872242768,0.9163723976292092
-0.9486832980505138,-0.31622776601683794,-0.9339493894635109,-0.35334647955424275
-0.9486832980505138,0.9486832980505138,-0.9774130174164697,0.9173349817610345
-0.31622776601683794,0.31622776601683794,-0.33573295395879144,0.29988688054943663
-0.9486832980505138,0.31622776601683794,-1.0183584501814806,0.2678792801825256
0.9486832980505138,-0.31622776601683794,0.9599984994074678,-0.33580347920966186
-0.9486832980505138,-0.31622776601683794,-0.8812379468256468,-0.3146637092802231
0.31622776601683794,-0.31622776601683794,0.3612025873698676,-0.38772815189752236
0.31622776601683794,0.9486832980505138,0.2936792029640931,0.9576386195105246
0.9486832980505138,-0.31622776601683794,0.9184257830628589,-0.28876779547500536
0.31622776601683794,0.9486832980505138,0.27364959893784985,0.9723678693492256
-0.31622776601683794,0.31622776601683794,-0.3592106373793753,0.29045205967080995
-0.9486832980505138,-0.31622776601683794,-0.8808649102496187,-0.37579230326543495
-0.31622776601683794,0.9486832980505138,-0.3527014554774633,0.9191162707156986
0.31622776601683794,0.31622776601683794,0.2953242899816142,0.3100665067614419
0.9486832980505138,-0.31622776601683794,0.9465457633392137,-0.2747339403083791
0.9486832980505138,-0.31622776601683794,0.9430541220127281,-0.2650114218423113
-0.31622776601683794,0.31622776601683794,-0.3751886589711441,0.30870510625111364
0.31622776601683794,0.9486832980505138,0.30363833487614866,0.9120604559159853
-0.31622776601683794,0.31622776601683794,-0.3409122418455212,0.28077648569916863
0.31622776601683794,-0.31622776601683794,0.37932447508941397,-0.3477551016958062
-0.9486832980505138,0.31622776601683794,-0.963334437244645,0.30520582064326396
0.9486832980505138,-0.9486832980505138,0.9500413386702389,-0.9271314946156295
0.9486832980505138,-0.31622776601683794,0.9495420824096278,-0.284090009372659
0.31622776601683794,0.31622776601683794,0.2727256776535285,0.2757346203929547
-0.31622776601683794,-0.31622776601683794,-0.31938485249304815,-0.305595286122893
-0.9486832980505138,0.9486832980505138,-1.036754762976456,0.9257606928746666
-0.31622776601683794,-0.31622776601683794,-0.24608736545190432,-0.3072518209901234
0.31622776601683794,0.31622776601683794,0.1901306547640125,0.32680449760858943
-0.31622776601683794,-0.31622776601683794,-0.28403589110515565,-0.265889917884944
-0.31622776601683794,-0.31622776601683794,-0.3165460185722911,-0.3226137104195273
0.9486832980505138,-0.9486832980505138,1.0420161963844186,-0.8941515665991868
0.31622776601683794,-0.9486832980505138,0.34643741800664085,-0.9154013009567015
0.31622776601683794,-0.31622776601683794,0.279080100876126,-0.28073091537653294
0.9486832980505138,0.9486832980505138,0.9477966669376641,0.931977867980803
-0.9486832980505138,-0.9486832980505138,-1.0137558775639115,-0.9220540519330342
-0.9486832980505138,-0.9486832980505138,-0.9071620688283152,-0.982734133289622
-0.9486832980505138,-0.9486832980505138,-0.9629481396213827,-1.0107096049677342
0.31622776601683794,-0.9486832980505138,0.33463973811698294,-0.9049645265783135
-0.9486832980505138,0.31622776601683794,-0.9145283385213342,0.3483000418128637
-0.31622776601683794,0.9486832980505138,-0.3846281505589057,0.8237503179127322
0.9486832980505138,-0.31622776601683794,1.0031238802651916,-0.22469627352913782
-0.31622776601683794,-0.9486832980505138,-0.29955054586883906,-0.9768795481794377
-0.31622776601683794,0.9486832980505138,-0.29609884967387806,0.9812974448014115
-0.31622776601683794,-0.31622776601683794,-0.35690306899481206,-0.33956048881670764
-0.9486832980505138,-0.31622776601683794,-0.9473876191051231,-0.3611703903461598
0.31622776601683794,0.9486832980505138,0.31013583274695045,0.9143449552566483
-0.9486832980505138,-0.31622776601683794,-0.9180969916200898,-0.31141585638859287
0.31622776601683794,0.9486832980505138,0.2719158130110357,1.004332035929407
0.31622776601683794,-0.9486832980505138,0.4093035893729498,-0.9686640019602851
0.9486832980505138,0.9486832980505138,0.921018311413778,0.9493345547025327
0.9486832980505138,0.9486832980505138,1.0277225537775811,0.9609152460795358
-0.9486832980505138,0.9486832980505138,-1.0582333965397244,0.9233409339930831
-0.9486832980505138,-0.31622776601683794,-0.9142955141523915,-0.31822305412259067
0.9486832980505138,-0.31622776601683794,0.8848804120420632,-0.3806919274477322
-0.9486832980505138,0.9486832980505138,-0.9656762896989417,0.9689074908683994
-0.31622776601683794,0.31622776601683794,-0.3120736067379137,0.2910512763969579
-0.9486832980505138,-0.9486832980505138,-1.0303765580042366,-0.8887549488483243
0.9486832980505138,-0.31622776601683794,0.9975124861131126,-0.3710763700763265
-0.9486832980505138,0.9486832980505138,-0.983525623827326,0.9328406440634183
0.31622776601683794,0.31622776601683794,0.3318782984874544,0.31386273727015346
0.9486832980505138,0.31622776601683794,0.9825403751494698,0.2949674902410447
0.9486832980505138,-0.9486832980505138,0.8763420781502155,-0.9650498899420652
0.31622776601683794,0.9486832980505138,0.34785958904988773,0.9404907088135991
-0.31622776601683794,0.9486832980505138,-0.3052769209540463,0.9543416038670574
0.9486832980505138,0.31622776601683794,0.9751082184528402,0.21183468920894977
-0.31622776601683794,0.31622776601683794,-0.32283855913859666,0.2890445291623907
0.9486832980505138,0.31622776601683794,1.008286115175004,0.2915588354994626
0.31622776601683794,0.31622776601683794,0.3294312584272733,0.2633849899260498
-0.9486832980505138,0.31622776601683794,-0.8256691279230031,0.38309818554136643
0.31622776601683794,0.31622776601683794,0.2393899720871557,0.34603743033628503
-0.31622776601683794,0.9486832980505138,-0.19237857139689282,0.9297665809355035
-0.31622776601683794,0.9486832980505138,-0.3676220014988298,0.9238991923935977
0.9486832980505138,0.31622776601683794,0.9607417497069084,0.33072904503877315
0.31622776601683794,-0.31622776601683794,0.2688786775116287,-0.34902151202110526
-0.9486832980505138,-0.31622776601683794,-0.9306030625719546,-0.2878552934864429
0.9486832980505138,-0.31622776601683794,0.9491575795935131,-0.3805785562169727
-0.9486832980505138,-0.31622776601683794,-0.9770427260531255,-0.2924264540810862
0.9486832980505138,0.9486832980505138,1.005718276105947,0.9804713261550966
0.31622776601683794,-0.31622776601683794,0.31953679230144794,-0.3642309074654265
0.9486832980505138,-0.9486832980505138,1.0019389113645882,-0.9605493475559755
-0.31622776601683794,-0.9486832980505138,-0.32368024974616433,-0.969428399400118
